"","Participant","Survey","Platform","File_date","Thirty_plus","Incomplete","Do_not_know","Correlation","Exclude","RPS_ID","Prolific_ID","Gender","Gender_Self_Describe","Age","Ed_years","Uni_years","Ed_years_calc","English_first","English_fluent"
"1579","R_pH22RnsjHluQUnf","List 7","Mturk","31-Jan-20",FALSE,0.00455580865603645,0.0113895216400911,-0.263235013822114,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","R_31TukCCrSSKOlxa","List 7","Mturk","31-Jan-20",FALSE,0,0.0795454545454545,-0.385236705825989,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","R_3QKM5QM7NEKFaRb","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.0522727272727273,0.552272257902775,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","R_po2WuevvPCtbtoB","List 7","Mturk","31-Jan-20",FALSE,0,0.147727272727273,0.826281918014667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","R_1H5e7IKFvOlRHpD","List 7","Mturk","31-Jan-20",FALSE,0,0.0431818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","R_yyUdYpfdPkmQ4Zb","List 7","Mturk","31-Jan-20",FALSE,0,0.0863636363636364,0.872076039620392,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","R_1FkPfTdH4HX7bin","List 7","Mturk","31-Jan-20",FALSE,0,0.0181818181818182,0.292549954462555,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","R_2PCmLf0GWjK5kRw","List 7","Mturk","31-Jan-20",FALSE,0.00681818181818182,0,-0.226744039815013,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","R_2yeZXm9NY6SMQYC","List 7","Mturk","31-Jan-20",FALSE,0,0,0.645277701347351,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","R_ZvQ49zgYkKWKB1v","List 7","Mturk","31-Jan-20",FALSE,0,0,-0.00385026191434586,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","R_29haeR71cianIH5","List 7","Mturk","31-Jan-20",FALSE,0,0.509090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","R_yJV2HciGimjtubT","List 7","Mturk","31-Jan-20",FALSE,0.0431818181818182,0.159090909090909,0.841224237308407,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","R_2tioog0zIZxQlYQ","List 7","Mturk","31-Jan-20",FALSE,0,0.115909090909091,0.75146179549902,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","R_1r2MidmevE1ZOT3","List 7","Mturk","31-Jan-20",FALSE,0,0.204545454545455,0.804686250088933,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","R_1qfeRP3UWTlaH0s","List 7","Mturk","31-Jan-20",FALSE,0,0.143181818181818,0.866330313762445,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","R_3O23VOjz5kUmq80","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0.00911161731207289,-0.271891903020818,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","R_2tLnKHzSsxKrU2A","List 7","Mturk","31-Jan-20",TRUE,0,0.00455580865603645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","R_10VmVhflvSVBikm","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0386363636363636,-0.0311265681540466,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","R_2OGUfH6s8s4VgdH","List 7","Mturk","31-Jan-20",FALSE,0,0.181818181818182,0.348623067426768,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","R_25vgo2IqWtDAK5W","List 7","Mturk","31-Jan-20",FALSE,0,0.0660592255125285,0.941322739394715,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","R_2BeyZfjEXVeMMeY","List 7","Mturk","31-Jan-20",FALSE,0,0.0182232346241458,0.871149370589967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","R_2t5tYH6dlisJwaN","List 7","Mturk","31-Jan-20",FALSE,0,0.0136363636363636,0.747335307051658,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","R_25HjkHdNfugG0pi","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.00454545454545455,-0.00103744641532299,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","R_yKKJHBO62ouQplD","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.165909090909091,0.0360633160383913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","R_3Rrwn2W2D5Wa8Kw","List 7","Mturk","31-Jan-20",FALSE,0,0.0637813211845103,0.776987284842278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","R_XyNsQvi1dzf7XTb","List 7","Mturk","31-Jan-20",FALSE,0,0,0.425396431438637,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","R_sG0RAJejf6sb25X","List 7","Mturk","31-Jan-20",FALSE,0,0.0113636363636364,0.452418397198744,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","R_err0CEH4Ax1P0oV","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0.0637813211845103,0.527170985614847,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","R_1mENEn16V7iiGCN","List 7","Mturk","31-Jan-20",FALSE,0,0.15,0.838593286689539,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","R_3fw2gcdQw1VoPGz","List 7","Mturk","31-Jan-20",FALSE,0,0.0454545454545455,-0.598302687583539,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","R_2WImEfv3cpo8dGd","List 7","Mturk","31-Jan-20",FALSE,0,0.304545454545455,0.816226679209123,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","R_2v20yUVVbnCysTn","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.208857001021811,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","R_9RKrsyuPRNwTBIZ","List 7","Mturk","31-Jan-20",FALSE,0,0.125,0.841551593218248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","R_2QEP9wwqM9Mexhs","List 7","Mturk","31-Jan-20",FALSE,0,0.00454545454545455,0.654680358705938,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","R_1NemB5NtsA56rsk","List 7","Mturk","31-Jan-20",FALSE,0,0,0.250594359400655,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","R_27NLVLgad8Lk9WR","List 7","Mturk","31-Jan-20",FALSE,0.0181818181818182,0.388636363636364,0.229981354377578,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","R_3L0eOrhCdMPNUCy","List 7","Mturk","31-Jan-20",FALSE,0,0,0.403049151738296,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","R_oYTaH70PXdJbpst","List 7","Mturk","31-Jan-20",FALSE,0,0.120454545454545,0.191806271836789,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","R_1mRiB4u6ze52v7b","List 7","Mturk","31-Jan-20",FALSE,0,0.0545454545454545,0.737548827189938,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","R_1gLz0p19g2AwPG1","List 7","Mturk","31-Jan-20",FALSE,0,0.00227272727272727,0.229063712141618,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","R_2TXLtlkLQNaLSDX","List 7","Mturk","31-Jan-20",FALSE,0,0.0136363636363636,-0.119917099106295,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","R_3rHFELSxlwOUnKj","List 7","Mturk","31-Jan-20",FALSE,0,0.134090909090909,0.724954448145202,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","R_PXkOlC53YtJuZQl","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.118181818181818,0.747958540080375,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","R_egS5HmJqRFFTyZr","List 7","Mturk","31-Jan-20",FALSE,0,0.0981735159817352,0.852167587119047,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","R_xGjNRMf1q0aJKmt","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0,-0.530862863159302,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","R_1Ksi3n3NpVR7lOM","List 7","Mturk","31-Jan-20",FALSE,0,0.525,0.881919431031321,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","R_3HujwX8QWrjN9b4","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0681818181818182,0.81244263459137,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","R_8joHAcUOxZeOr4d","List 7","Mturk","31-Jan-20",FALSE,0,0.0954545454545455,0.910694091274148,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","R_1fech1THxUAPipm","List 7","Mturk","31-Jan-20",FALSE,0,0.0181818181818182,0.0840080450804533,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","R_1QopxPXB5DZxoRL","List 7","Mturk","31-Jan-20",FALSE,0,0.0522727272727273,0.281549722244099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","R_2EtWPIe3ssXr2v6","List 7","Mturk","31-Jan-20",FALSE,0,0.00227790432801822,-0.275467127878916,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","R_33eD1EH5WvE4cKN","List 7","Mturk","31-Jan-20",FALSE,0,0.0136363636363636,-0.315218004793016,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","R_rqY35LSC2x7GkPT","List 7","Mturk","31-Jan-20",FALSE,0,0.0931818181818182,0.096519390491502,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","R_30qPIDdqpq50rlH","List 7","Mturk","31-Jan-20",FALSE,0,0,0.0163340506985619,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","R_b2RGsKr3G0K6cXT","List 7","Mturk","31-Jan-20",FALSE,0,0,0.367256031024344,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","R_3EsdXkFygkXqqwq","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.00909090909090909,-0.213862168187299,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","R_vDoZGmo429pbp1D","List 7","Mturk","31-Jan-20",FALSE,0,0.0727272727272727,0.852537713585675,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","R_1I60sVA81BRziLg","List 7","Mturk","31-Jan-20",FALSE,0,0,0.296899573161676,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","R_3QViw9FnLIK8PiH","List 7","Mturk","31-Jan-20",FALSE,0.0295454545454545,0,0.0491582705526927,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","R_1pLFr2tbOTDqlhd","List 7","Mturk","31-Jan-20",FALSE,0,0.393181818181818,-0.147891827363845,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","R_0Te2HdCgkH7GUnL","List 7","Mturk","31-Jan-20",FALSE,0,0.252847380410023,-0.305972030439269,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","R_ZgafYPdXbEmOAUN","List 7","Mturk","31-Jan-20",FALSE,0,0.175398633257403,0.690193046937473,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","R_1PeeEzCmFmm9eCq","List 7","Mturk","31-Jan-20",FALSE,0.025,0.227272727272727,-0.419079038062475,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","R_sS5yTryNAyWr25r","List 7","Mturk","31-Jan-20",FALSE,0,0.0818181818181818,0.651282809694887,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","R_2S9zXACsG2DaYVF","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.427272727272727,0.257251381302813,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","R_3NUpOIYr0C8Esax","List 7","Mturk","31-Jan-20",FALSE,0,0.00681818181818182,0.588607331779412,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","R_27CFniqJJjZR9Mk","List 7","Mturk","31-Jan-20",FALSE,0,0.161363636363636,-0.256577411618809,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","R_3gUyOj01UIDsZlF","List 7","Mturk","31-Jan-20",FALSE,0,0.165909090909091,0.800765877778646,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","R_1kXKsBfQJhC8Yx9","List 7","Mturk","31-Jan-20",FALSE,0,0.120454545454545,0.750315395330248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","R_s87XzIym4bF6Awh","List 7","Mturk","31-Jan-20",FALSE,0,0.05,0.603479584096783,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","R_262Bfn05QykE8ZO","List 7","Mturk","31-Jan-20",FALSE,0,0.127562642369021,0.0542918238228139,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","R_2QFkQQFnrCWMpvZ","List 7","Mturk","31-Jan-20",FALSE,0,0.288636363636364,0.530215814795,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","R_3NCVz2pIaVECe8R","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0,0.156572929629327,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","R_3MoGU81n6GsKUdF","List 7","Mturk","31-Jan-20",FALSE,0.00909090909090909,0.422727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","R_2zA2XLloB8Yxbrl","List 7","Mturk","31-Jan-20",FALSE,0,0.0863636363636364,-0.603241407007096,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","R_1PUCGjiDZTPvyC8","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0227272727272727,0.440049815746353,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","R_2s1p6aCoHuWqELX","List 7","Mturk","31-Jan-20",FALSE,0,0.00227272727272727,0.381390727365234,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","R_1gHMDYclAWnbxjQ","List 7","Mturk","31-Jan-20",FALSE,0,0.115909090909091,0.94326072251912,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","R_vc1UT0puu2chBKN","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0,0.0353831928588735,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","R_1giERGRVrxg2eUk","List 7","Mturk","31-Jan-20",FALSE,0,0.175,0.896783691156693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","R_Wkumpq1BBm2kmPL","List 7","Mturk","31-Jan-20",FALSE,0,0.0545454545454545,0.387805876689745,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","R_Dl8AtkJC036xC3n","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.156818181818182,0.243425725307288,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","R_z0gBsJKC557W8kF","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0454545454545455,0.642484291384809,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","R_25BBg6aK7sKpCEj","List 7","Mturk","31-Jan-20",FALSE,0,0,0.2929089875009,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","R_1FlUf7qPKVicbrz","List 7","Mturk","31-Jan-20",FALSE,0.00909090909090909,0.0863636363636364,-0.344515573665585,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","R_C37Lyth1VBzjwxH","List 7","Mturk","31-Jan-20",FALSE,0.00911161731207289,0,-0.159846847884339,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","R_277lyLMyzxKNNVg","List 7","Mturk","31-Jan-20",FALSE,0,0,-0.324201527841593,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","R_1r93gWm1nyEg8VE","List 7","Mturk","31-Jan-20",FALSE,0,0.0181818181818182,0.878480374916933,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","R_24pGsFDqUi4igPA","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.209090909090909,-0.606528756110047,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","R_2vf6oQwTuLoNYSr","List 7","Mturk","31-Jan-20",FALSE,0,0.195454545454545,0.86806782136956,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","R_TuZoJJW6QhYzCCd","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0.0159453302961276,0.227867242838314,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","R_W2uaWnrFDJiPoo9","List 7","Mturk","31-Jan-20",FALSE,0.00681818181818182,0.286363636363636,-0.923380516876639,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","R_emKTx5zxm56KCXL","List 7","Mturk","31-Jan-20",FALSE,0,0.0477272727272727,0.81335547988074,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","R_10CSav0gQ5Y3HUc","List 7","Mturk","31-Jan-20",FALSE,0,0.0727272727272727,-0.127381166341267,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","R_TvjlkIsQqTbeBgd","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0340909090909091,0.178576237236664,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","R_32Qvb9XJFtldBny","List 7","Mturk","31-Jan-20",FALSE,0,0.159090909090909,-0.0204808297432022,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","R_ebavizpG7k2TsGt","List 7","Mturk","31-Jan-20",FALSE,0,0.225,0.849362692141159,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","R_2Xpmmrr6cyed2S4","List 7","Mturk","31-Jan-20",FALSE,0,0,0.722296004600313,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","R_1GxIdRjORrkd830","List 7","Mturk","31-Jan-20",FALSE,0,0.0409090909090909,-0.200138830614503,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","R_3JlznvDdjVmxdRo","List 7","Mturk","31-Jan-20",FALSE,0,0.0182232346241458,-0.0293887779630543,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","R_1qgQW94uhavJiaR","List 7","Mturk","31-Jan-20",FALSE,0,0.00227790432801822,0.164661778607931,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","R_A4YqaHfNzJb4KyZ","List 7","Mturk","31-Jan-20",FALSE,0,0.129545454545455,-0.483922290820267,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","R_3JqSG9SiE4Sx9w7","List 7","Mturk","31-Jan-20",FALSE,0,0,0.0825510933335592,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","R_1mshWO0HIWGmRWL","List 7","Mturk","31-Jan-20",FALSE,0,0.0795454545454545,0.869436736446947,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","R_2zCIWlrLtirVkOV","List 7","Mturk","31-Jan-20",FALSE,0,0.0931818181818182,-0.343541595566252,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","R_cGt6LFwSwLkzdol","List 7","Mturk","31-Jan-20",FALSE,0,0.152272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","R_10Ux4m10YceFzm5","List 7","Mturk","31-Jan-20",FALSE,0,0.00909090909090909,0.513183966108445,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","R_067LNQ0zDRYNLZ7","List 7","Mturk","31-Jan-20",FALSE,0.00455580865603645,0.302961275626424,0.130088789498061,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","R_1CIIWNIxcU85iIA","List 7","Mturk","31-Jan-20",FALSE,0,0.0931818181818182,0.891649961587227,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","R_3Dq05LN8dKHwjuR","List 7","Mturk","31-Jan-20",FALSE,0,0.00227272727272727,0.50061897114425,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","R_2dAXTFwqvrcQHWE","List 7","Mturk","31-Jan-20",FALSE,0,0.109339407744875,0.758857964711073,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","R_21bqlhUtwBFPh16","List 7","Mturk","31-Jan-20",FALSE,0,0.227272727272727,0.530281440588629,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","R_1od3MTPJDv5a8Xq","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,-0.387396328357266,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","R_2Qtw2PWqQwvGimk","List 7","Mturk","31-Jan-20",FALSE,0,0.0045662100456621,0.750624942231015,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","R_wRDtjSIxQNgj4LD","List 7","Mturk","31-Jan-20",FALSE,0.00454545454545455,0.00681818181818182,0.878437558119817,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","R_r6ciMv9SXsHIG0F","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.00909090909090909,0.0952999982244127,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","R_31XTAErI2Z2cuF7","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0,0.367931997923474,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","R_1LHByrQmi3vtvHF","List 7","Mturk","31-Jan-20",FALSE,0.0227790432801822,0.0728929384965831,-0.530215814795,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","R_XERdEmtaAtrMgDv","List 7","Mturk","31-Jan-20",FALSE,0,0.0431818181818182,0.344541025836045,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","R_2dtJ9y5BymxSJ8Z","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.109090909090909,-0.152219984184903,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","R_3PZh62bn0S4DUV3","List 7","Mturk","31-Jan-20",FALSE,0,0.00227272727272727,-0.390837071369783,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","R_1LdtEW07qQSEZ4L","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.136363636363636,0.849795216462081,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","R_Wlf6XhHHKfmY2A1","List 7","Mturk","31-Jan-20",FALSE,0,0.118181818181818,0.667220126151223,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","R_264F3ZjnOGhGnzH","List 7","Mturk","31-Jan-20",FALSE,0,0.0954545454545455,0.654680358705938,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","R_6u0jrOEupkU9Prj","List 7","Mturk","31-Jan-20",FALSE,0.00227272727272727,0.0613636363636364,0.463639155954309,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","R_1GHv64kQ2tnhgfG","List 7","Mturk","31-Jan-20",FALSE,0,0.354545454545455,0.370328039909021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","R_xnKXRduE66LGu2d","List 7","Mturk","31-Jan-20",FALSE,0.00681818181818182,0,0.345983776789211,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","R_1DHGhrHXFr9DpPZ","List 7","Mturk","31-Jan-20",FALSE,0,0,0.291844831324694,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","R_2ftUsNPDhIz5dst","List 7","Mturk","31-Jan-20",FALSE,0,0.0886363636363636,0.040780972483585,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","R_2S84uTKJvqeOiS7","List 7","Mturk","31-Jan-20",FALSE,0.00909090909090909,0.475,-0.226613573711711,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","R_3jVRU2MuY6CyjDX","List 7","Mturk","31-Jan-20",FALSE,0,0.145454545454545,0.795753399205587,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","R_3qy3AmcqE3t8evQ","List 7","Mturk","31-Jan-20",FALSE,0,0.293181818181818,-0.68572224914319,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","R_3iKA72ttm7UPrrM","List 7","Mturk","31-Jan-20",FALSE,0,0.0386363636363636,-0.188655543824694,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","R_1gq3aSc1R00KkHk","List 7","Mturk","31-Jan-20",FALSE,0,0.193181818181818,0.623728538779165,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","R_A5aQR5fwIq7HNYZ","List 7","Mturk","31-Jan-20",FALSE,0,0.0204545454545455,-0.0263378653611164,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","R_1KlOlPVvef8ymVu","List 7","Mturk","31-Jan-20",FALSE,0,0,0.239159186817487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","R_1eJjQaOQtiezCow","List 7","Mturk","31-Jan-20",FALSE,0,0.138952164009112,0.360627675468585,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","R_31EKRuprAJvv8wb","List 7","Mturk","31-Jan-20",FALSE,0.00227790432801822,0,0.2990232469404,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","R_3DvYeIamZJcKVMq","List 7","RPS","11-Mar-20",FALSE,0.00454545454545455,0.00681818181818182,0.0658782349199556,TRUE,34223,NA,"Male",NA,"18",NA,"1","13","Yes","Completely fluent"
"1718","R_Tq4Rbsx0QRLDkVX","List 7","RPS","11-Mar-20",FALSE,0,0.2,0.308539203082615,FALSE,34818,NA,"Female",NA,"18",NA,"1","13","Yes","Very fluent"
"1719","R_2rAyhzj3UsSd6W6","List 7","RPS","11-Mar-20",FALSE,0,0.0227272727272727,0.121370014345252,TRUE,34223,NA,"Male",NA,"18",NA,"1","13","Yes","Completely fluent"
"1720","R_xGATlEpyVnV692h","List 7","RPS","11-Mar-20",FALSE,0.00454545454545455,0.0295454545454545,0.514707815910053,FALSE,34326,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
